47.548942559273456	594.4625895785326	173.4311727150805
43.21378248313747	537.8873285549671	298.6965831106506
42.62371986803037	850.9610834406149	100.63186617394805
42.501790623105315	442.4367991629584	240.21818358158373
42.35340298710771	527.2736733255633	386.674260009857
42.34697932143152	693.8331884572656	344.31223866946084
41.260627673724585	181.54727123510685	326.3765015680437
38.87709259025085	686.9020279393004	436.3397334178243
38.84777358946689	858.2909487933775	285.15600918279466
38.32504093522634	258.31869400262235	234.16491981198294
37.87718571621568	769.1475784312033	44.28125056069884
37.79485146181837	386.3784713746469	177.80708214213706
37.57115165954141	74.2525362291837	80.82538578759926
36.76689232948914	215.22189873595255	45.259539845126
36.76268236068138	402.93656718643433	69.97837643425228
36.73396503957465	599.3373382176942	83.66529778765658
36.72038811573213	383.5887273772741	388.1300844688336
35.88897566235351	783.5432880313341	158.89846810888233
34.13299261252062	930.4197424786686	408.21720411832285
33.749525404569916	440.0044590555311	436.9738785126612
33.54958047231873	93.22497408378453	455.0264303526846
33.197208396362875	846.2914477051116	362.46664611790476
33.08593769957117	925.5316984233257	122.66469015281339
31.749599565257558	167.08955424048116	417.2290900904976
31.285433717035197	946.1499987092044	258.9217668451591
31.259476529130588	510.41089711433807	146.47797945179744
30.970054631270877	264.97823233477556	429.2595215194769
30.910647833039278	332.470961493263	457.219340127759
30.591686824916998	350.29564775106167	295.33096792958287
30.492504737832583	795.9947097284323	460.21146022389047
30.160707475767182	66.42545310505389	304.4108380648519
29.88220812692516	91.81883967773295	171.36881544891162
29.274466697375438	609.4560389240991	393.2230963835012
29.04136688001576	272.98783258558825	300.2658089963135
28.87791293970029	780.8093751845956	275.0961574928327
28.778518136167705	324.48743755092363	118.30883690802273
28.71326501317712	287.23880117813445	166.36737926568185
28.624730566308436	663.5707298142729	47.09598124475069
28.59996390449006	308.3673809075634	57.41939557572356
28.01110396152289	214.84234604107073	461.3276760266833
27.982437605059932	152.35502314360826	124.84364564057633
27.70518443236896	251.20052377518763	99.7614094118951
27.529515556368388	423.1217148962481	323.7130733151739
27.47979036413204	788.0436072595621	382.1656447807186
27.20222741290629	809.1859330161749	224.1825904700248
27.18362695301168	636.6027921442593	303.7727291090665
26.88805171481014	285.1890707914601	362.52543045702106
26.880788013561844	469.7407764078727	96.91399872435154
26.777148149154037	921.010483287259	29.198339992393887
26.659841522655544	668.4944165469659	154.72483381201104
26.240764271959925	509.7863936638869	53.82786424884554
26.231295684883232	520.0414248757347	223.38877062641305
25.645673864135045	43.58610133512038	205.6940598031582
25.49733121238311	878.0021457250964	199.90087397299575
25.4330203043583	86.96041301134169	390.4916190785896
25.215137205473603	129.56820177285684	48.889816984952795
25.170372535574987	232.2779507146125	379.64169580966905
24.854451333264915	752.5113834550701	213.3447018467219
24.7390802415667	149.23396862402564	216.39212072834258
24.631203445569355	974.2877678389436	470.45958565667536
24.093943960332805	929.7861244735452	347.714694438743
23.947928912164045	914.4181818207319	472.084625201384
23.857615167276556	180.65613540582336	260.4321289984203
23.68844364499551	84.73034624116504	240.50769578570748
23.675227859559175	202.21079700561438	141.8860823114004
23.63993437606957	33.47179084329246	378.7334126323362
23.483120544347976	579.7783420300204	454.0730192783572
23.384197983664162	644.7973355441324	251.18571587010462
23.290372121580273	746.2661551621972	102.64871682018054
23.045006395502682	860.7217317070397	33.659133933302805
22.650197409836576	697.3805413383177	231.56192067687832
22.602224917948003	803.18396068285	324.80873645243173
22.590410756073577	534.9534893446963	471.450072324694
22.450055459273514	678.4234236092466	97.84218231737336
22.267924629292267	556.9706569726641	30.807312828165735
